id,x,y,longitude,latitude,depth,strat,depth_bin
tut_0244,540.3969485873872,-1580.3942119847252,-170.62544172055198,-14.295084695811141,23.92054331991057,27,DEEP
tut_0245,544.1931485873804,-1578.8642119847273,-170.5902692130291,-14.28119311956339,22.88457536969955,27,DEEP
tut_0246,536.0013485873951,-1583.3522119847212,-170.66615746481733,-14.321890443321237,25.322835664672212,27,DEEP
tut_0247,539.897448587388,-1580.496211984725,-170.63007148016723,-14.296014182537839,29.19258622621967,27,DEEP
tut_0248,545.8914485873772,-1578.252211984728,-170.5745343495715,-14.275632090331316,19.689830122629008,27,DEEP
tut_0249,544.992348587379,-1578.7622119847274,-170.58286137531007,-14.280258019412484,27.2947460887879,27,DEEP
tut_0250,540.6966485873866,-1578.4562119847278,-170.62269216157185,-14.277557714140293,18.595185786361604,27,DEEP
tut_0251,535.0023485873969,-1579.782211984726,-170.6754674741786,-14.289624693443853,21.808641901391766,27,DEEP
tut_0252,540.6966485873866,-1580.8022119847246,-170.62265680893208,-14.298769268864197,26.291199831882903,27,DEEP
tut_0253,541.0962485873858,-1580.8022119847246,-170.61895173777714,-14.298763363111197,18.720701994183372,27,DEEP
tut_0254,546.6906485873758,-1578.1502119847282,-170.5671267721256,-14.274696507204773,18.96249882258952,27,DEEP
tut_0255,540.8964485873862,-1578.354211984728,-170.62084134262832,-14.276632530855975,20.743873054576422,27,DEEP
tut_0256,538.5987485873904,-1579.9862119847257,-170.64212012870235,-14.29142138346913,24.233347029798917,27,DEEP
tut_0257,532.2051485874019,-1584.882211984719,-170.70134117831262,-14.335770995738187,21.332403432148556,27,DEEP
tut_0258,545.0922485873787,-1581.312211984724,-170.58189259858128,-14.303312311707927,26.384453309818316,27,DEEP
tut_0259,537.0003485873933,-1580.2922119847253,-170.65693578663257,-14.294209939913289,25.443822409349302,27,DEEP
tut_0260,539.2980485873891,-1579.2722119847267,-170.63564684124682,-14.284955845883447,27.53754097615645,27,DEEP
tut_0261,529.1082485874074,-1587.126211984716,-170.73003616752828,-14.356094828893752,22.40679317490637,27,DEEP
tut_0262,538.4988485873905,-1579.9862119847257,-170.64304636870554,-14.291422774410732,23.22779383253825,27,DEEP
tut_0263,537.8994485873916,-1579.8842119847259,-170.648605242543,-14.290508800404577,18.112249360785352,27,DEEP
tut_0264,535.6017485873958,-1583.6582119847208,-170.66985888923782,-14.324662352579729,26.90986243612246,27,DEEP
tut_0265,528.808548587408,-1587.4322119847157,-170.732812425437,-14.358864716869427,21.36812334109703,27,DEEP
tut_0266,528.3090485874088,-1587.942211984715,-170.73743967364206,-14.36348112573437,18.922110180803333,27,DEEP
tut_0267,543.7935485873811,-1581.4142119847238,-170.59393261833867,-14.304255413828017,19.21529603764571,27,DEEP
tut_0268,540.9963485873861,-1580.1902119847255,-170.61988730138057,-14.29323140132942,21.52495137595826,27,DEEP
tut_0269,530.5068485874049,-1585.2902119847186,-170.71708582720754,-14.339479277836654,19.754917008637324,27,DEEP
tut_0270,537.8994485873916,-1582.740211984722,-170.64856511528663,-14.31633160432664,21.570708515318334,27,DEEP
tut_0271,538.7985485873901,-1580.8022119847246,-170.6402559196272,-14.298796533207232,23.94815133428556,27,DEEP
tut_0272,540.2970485873873,-1580.1902119847255,-170.62637101918838,-14.29324166914788,27.011182591763912,27,DEEP
tut_0273,542.5947485873833,-1579.3742119847266,-170.6050802660236,-14.285829352860576,18.813716118913852,27,DEEP
tut_0274,540.7965485873865,-1578.9662119847271,-170.62175828112638,-14.282167455654902,27.996084394350785,27,DEEP
tut_0275,534.1032485873984,-1583.6582119847208,-170.68375458242912,-14.324681261860723,29.667496677862076,27,DEEP
tut_0276,538.3989485873908,-1581.210211984724,-170.64395519346735,-14.302491078174908,19.37290312076018,27,DEEP
tut_0277,543.9933485873808,-1581.4142119847238,-170.5920800440176,-14.304252243297089,20.08568240146145,27,DEEP
tut_0278,541.7955485873847,-1580.8022119847246,-170.61246786735677,-14.298752889200355,26.893871801003005,27,DEEP
tut_0279,535.2021485873966,-1583.556211984721,-170.67356573869483,-14.323745230765516,19.70946036456066,27,DEEP
tut_0280,532.105248587402,-1584.984211984719,-170.70226638852364,-14.336694405113848,26.014191382299945,27,DEEP
tut_0281,528.9084485874077,-1587.4322119847157,-170.73188590076296,-14.358863670456216,25.76623301512742,27,DEEP
tut_0282,541.2960485873855,-1578.7622119847274,-170.61713040034115,-14.280315572472222,20.086103582554806,27,DEEP
tut_0283,542.7945485873829,-1581.312211984724,-170.6031971149587,-14.303348811850883,19.80178490220036,27,DEEP
tut_0284,541.7955485873847,-1578.252211984728,-170.61250732885307,-14.275696877165892,19.290498393809287,27,DEEP
tut_0285,543.9933485873808,-1581.5162119847237,-170.5920783803093,-14.305174480131488,18.60901309494682,27,DEEP
tut_0286,523.813548587417,-1588.5542119847141,-170.77912879712562,-14.369057156538727,29.768186024832342,28,DEEP
tut_0287,523.1142485874182,-1587.840211984715,-170.78562093549354,-14.362607372809503,29.330993188426646,28,DEEP
tut_0288,523.7136485874171,-1587.942211984715,-170.78006077342047,-14.36352452644268,21.88152157684995,28,DEEP
tut_0289,517.2201485874289,-1584.16821198472,-170.84031062938712,-14.32944940202711,25.493463551939325,28,DEEP
tut_0290,519.4179485874249,-1584.5762119847195,-170.81992666931598,-14.333123834449259,21.90160956560061,28,DEEP
tut_0291,524.0133485874167,-1588.9622119847136,-170.77727200640686,-14.372744413850814,29.178630042044094,28,DEEP
tut_0292,519.7176485874243,-1584.6782119847194,-170.81714664882358,-14.334043963207256,18.38860771459801,28,DEEP
tut_0293,522.5148485874192,-1585.698211984718,-170.79119814620904,-14.343245078337146,27.941729316541746,28,DEEP
tut_0294,518.1192485874271,-1584.3722119847198,-170.83197156481165,-14.331288156693153,19.900145955129492,28,DEEP
tut_0295,523.1142485874182,-1588.4522119847143,-170.78561566612035,-14.36814086769112,29.873477032869026,28,DEEP
tut_0296,519.1182485874253,-1584.6782119847194,-170.82270521829585,-14.334048180203954,28.36224434715187,28,DEEP
tut_0297,522.9144485874185,-1587.5342119847155,-170.78747663412977,-14.359842293529809,27.040978666978244,28,DEEP
tut_0298,524.6127485874156,-1588.656211984714,-170.77171530474283,-14.369972375511614,26.62331368793696,28,DEEP
tut_0299,522.5148485874192,-1585.8002119847179,-170.7911972921818,-14.344167329500738,27.97648848633763,28,DEEP
tut_0300,524.5128485874156,-1588.3502119847144,-170.7726446727316,-14.367206522620226,20.066521641037088,28,DEEP
tut_0301,517.7196485874279,-1584.0662119847202,-170.83567924952763,-14.328523986815028,29.540490344441505,28,DEEP
tut_0302,524.0133485874167,-1588.0442119847148,-170.77728021995355,-14.364444178418516,21.64572957957908,28,DEEP
tut_0303,524.6127485874156,-1588.1462119847147,-170.7717199813887,-14.365361135015338,18.95340803814714,28,DEEP
